Energy[eV];Delta;Beta
39,1846010676901;0,09533;0,08958
39,2098252242154;0,09526;0,08943
39,2350818765628;0,0952;0,08928
39,2603710875684;0,09514;0,08913
39,2856929202304;0,09507;0,08898
39,3110474377098;0,09501;0,08883
39,3364347033307;0,09495;0,08868
39,3618547805806;0,09488;0,08853
39,3873077331116;0,09482;0,08838
39,4127936247403;0,09476;0,08823
39,4383125194488;0,09469;0,08809
39,4638644813848;0,09463;0,08794
39,4894495748624;0,09457;0,08779
39,5150678643627;0,0945;0,08764
39,5407194145341;0,09444;0,08749
39,566404290193;0,09438;0,08734
39,5921225563245;0,09431;0,08719
39,6178742780826;0,09425;0,08704
39,6436595207909;0,09419;0,08689
39,6694783499432;0,09412;0,08674
39,6953308312042;0,09406;0,08659
39,7212170304095;0,094;0,08644
39,747137013567;0,09393;0,08629
39,7730908468568;0,09386;0,08615
39,7990785966318;0,0938;0,086
39,8251003294187;0,09373;0,08585
39,8511561119182;0,09366;0,0857
39,8772460110056;0,09359;0,08556
39,9033700937316;0,09352;0,08541
39,9295284273225;0,09345;0,08526
39,9557210791813;0,09339;0,08511
39,9819481168877;0,09332;0,08496
40,008209608199;0,09325;0,08482
40,0345056210507;0,09318;0,08467
40,0608362235572;0,09311;0,08452
40,0872014840118;0,09304;0,08437
40,113601470888;0,09297;0,08423
40,1400362528397;0,09291;0,08408
40,166505898702;0,09284;0,08393
40,1930104774916;0,09277;0,08378
40,2195500584074;0,0927;0,08364
40,2461247108313;0,09263;0,08349
40,2727345043287;0,09256;0,08334
40,2993795086491;0,0925;0,08319
40,3260597937267;0,09243;0,08305
40,3527754296809;0,09236;0,0829
40,3795264868173;0,09229;0,08275
40,4063130356278;0,09222;0,08261
40,4331351467915;0,09215;0,08246
40,4599928911756;0,09208;0,08232
40,4868863398353;0,092;0,08218
40,5138155640151;0,09193;0,08203
40,5407806351492;0,09186;0,08189
40,5677816248618;0,09179;0,08175
40,5948186049684;0,09172;0,0816
40,621891647476;0,09165;0,08146
40,6490008245835;0,09157;0,08132
40,6761462086832;0,0915;0,08117
40,7033278723604;0,09143;0,08103
40,7305458883949;0,09136;0,08089
40,7578003297611;0,09129;0,08074
40,7850912696289;0,09121;0,0806
40,8124187813643;0,09114;0,08046
40,8397829385301;0,09107;0,08031
40,8671838148865;0,091;0,08017
40,8946214843918;0,09093;0,08003
40,9220960212031;0,09086;0,07988
40,9496074996767;0,09078;0,07974
40,9771559943694;0,09071;0,07959
41,0047415800383;0,09064;0,07945
41,0323643316422;0,09057;0,07931
41,060024324342;0,09049;0,07917
41,0877216335015;0,09042;0,07903
41,1154563346877;0,09035;0,07889
41,1432285036719;0,09027;0,07875
41,1710382164305;0,0902;0,07861
41,1988855491451;0,09012;0,07847
41,2267705782037;0,09005;0,07833
41,2546933802013;0,08997;0,07819
41,2826540319406;0,0899;0,07805
41,3106526104324;0,08983;0,07791
41,3386891928968;0,08975;0,07777
41,3667638567635;0,08968;0,07763
41,394876679673;0,0896;0,07749
