Energy[eV];Delta;Beta
370,37841;0,00658;0,00823
372,64434;0,00656;0,00817
374,93816;0,00654;0,00811
377,2604;0,00652;0,00805
379,61159;0,0065;0,008
381,99227;0,00648;0,00794
384,40299;0,00647;0,00788
386,84434;0,00646;0,00782
389,31689;0,00645;0,00775
391,82126;0,00645;0,00769
394,35805;0,00644;0,00762
396,9279;0,00644;0,00753
399,53147;0,00644;0,00744
402,16942;0,00643;0,00735
404,84244;0,00641;0,00726
407,55122;0,00639;0,00716
410,2965;0,00636;0,00707
413,07901;0,00634;0,00698
415,89952;0,00631;0,00689
418,75882;0,00628;0,0068
421,6577;0,00624;0,0067
424,59699;0,00621;0,00661
427,57755;0,00618;0,00652
430,60026;0,00614;0,00644
433,666;0,0061;0,00635
436,77571;0,00606;0,00626
439,93035;0,00603;0,00617
443,13088;0,00599;0,00608
446,37832;0,00595;0,006
449,67371;0,00591;0,00591
453,01812;0,00587;0,00582
456,41265;0,00582;0,00574
459,85844;0,00578;0,00565
463,35665;0,00574;0,00556
466,90849;0,00569;0,00547
470,5152;0,00564;0,00538
474,17807;0,00559;0,0053
477,89842;0,00554;0,00521
481,6776;0,00549;0,00513
485,51704;0,00544;0,00504
489,41817;0,00538;0,00496
493,3825;0,00533;0,00488
497,41159;0,00527;0,0048
501,50701;0,00521;0,00472
505,67044;0,00515;0,00464
509,90357;0,00509;0,00456
514,20818;0,00502;0,00448
518,58608;0,00495;0,00441
523,03917;0,00487;0,00434
527,5694;0,0048;0,00429
532,17879;0,00473;0,00425
536,86943;0,00466;0,00421
541,6435;0,00461;0,00418
546,50324;0,00458;0,00415
551,45097;0,00455;0,00412
556,4891;0,00453;0,00407
561,62014;0,00452;0,00401
566,84669;0,0045;0,00394
572,17142;0,00448;0,00387
577,59715;0,00445;0,00379
583,12675;0,00442;0,00371
588,76326;0,00438;0,00363
594,5098;0,00434;0,00356
600,36961;0,0043;0,00348
606,34609;0,00426;0,0034
612,44276;0,00422;0,00333
618,66327;0,00417;0,00325
625,01144;0,00413;0,00318
631,49124;0,00408;0,00311
638,10681;0,00404;0,00303
644,86245;0,00399;0,00295
651,76267;0,00394;0,00287
658,81216;0,00389;0,0028
666,01581;0,00384;0,00272
673,37873;0,00378;0,00264
680,90627;0,00372;0,00257
688,60401;0,00366;0,0025
696,47779;0,0036;0,00244
704,53371;0,00354;0,00237
712,77817;0,00347;0,00231
721,21788;0,00341;0,00226
729,85984;0,00336;0,0022
738,71141;0,0033;0,00215
747,78033;0,00325;0,0021
757,07468;0,0032;0,00204
766,60298;0,00315;0,00199
776,37418;0,00311;0,00193
786,39768;0,00307;0,00187
796,6834;0,00302;0,00181
807,24174;0,00297;0,00174
818,08369;0,00291;0,00168
829,22085;0,00286;0,00162
840,66542;0,0028;0,00156
852,43033;0,00274;0,0015
864,5292;0,00269;0,00144
876,97646;0,00263;0,00139
889,78739;0,00257;0,00133
902,97815;0,00251;0,00128
916,56589;0,00245;0,00122
930,56881;0,00239;0,00117
945,00622;0,00233;0,00112
959,89868;0,00228;0,00107
975,26804;0,00222;0,00103
991,13757;0,00216;9,78678E-4
1007,53211;0,0021;9,33334E-4
1024,47814;0,00204;8,88773E-4
1042,00396;0,00198;8,45008E-4
1060,13985;0,00192;8,02509E-4
1078,91822;0,00186;7,61371E-4
1098,37384;0,0018;7,21631E-4
1118,54401;0,00174;6,83254E-4
1139,46884;0,00169;6,46368E-4
1161,19148;0,00163;6,10806E-4
1183,75845;0,00157;5,76524E-4
1207,21995;0,00151;5,43491E-4
1231,63025;0,00146;5,1168E-4
1257,04808;0,0014;4,8108E-4
1283,53715;0,00134;4,51436E-4
1311,16663;0,00129;4,22834E-4
1340,01178;0,00123;3,95556E-4
1370,15464;0,00118;3,69456E-4
1401,68481;0,00113;3,44468E-4
1434,70031;0,00107;3,20718E-4
1469,30863;0,00102;2,97962E-4
1505,62789;9,70332E-4;2,76306E-4
1543,78818;9,19339E-4;2,55499E-4
1583,93313;8,68837E-4;2,35833E-4
1626,22169;8,18773E-4;2,17177E-4
1670,83027;7,6906E-4;1,99502E-4
1717,95517;7,1962E-4;1,82889E-4
1767,81549;6,70134E-4;1,67017E-4
1820,65652;6,19962E-4;1,51975E-4
1876,75378;5,68327E-4;1,37877E-4
1936,41782;5,13668E-4;1,24699E-4
2000;4,51947E-4;1,12433E-4
