PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
260.0000,87.851459,0.133690,4.838835
262.0000,87.859661,0.134297,4.820326
264.0000,87.867771,0.134884,4.802029
266.0000,87.875789,0.135473,4.783937
268.0000,87.883717,0.136046,4.766049
270.0000,87.891557,0.136571,4.748360
272.0000,87.899310,0.137062,4.730867
274.0000,87.906979,0.137575,4.713565
276.0000,87.914564,0.137967,4.696452
278.0000,87.922067,0.137849,4.679524
280.0000,87.929490,0.136768,4.662778
282.0000,87.936834,0.134217,4.646210
284.0000,87.944101,0.128217,4.629818
286.0000,87.951291,0.126624,4.613597
288.0000,87.958406,0.132164,4.597547
290.0000,87.965448,0.135248,4.581662
292.0000,87.972417,0.137652,4.565941
294.0000,87.979315,0.139450,4.550381
296.0000,87.986143,0.141071,4.534979
298.0000,87.992903,0.142623,4.519732
300.0000,87.999594,0.144076,4.504638
302.0000,88.006220,0.145461,4.489694
304.0000,88.012780,0.146807,4.474897
306.0000,88.019275,0.148110,4.460247
308.0000,88.025708,0.149408,4.445739
310.0000,88.032078,0.150684,4.431372
312.0000,88.038386,0.151929,4.417143
314.0000,88.044635,0.153160,4.403050
316.0000,88.050824,0.154338,4.389091
318.0000,88.056955,0.155501,4.375265
320.0000,88.063028,0.156639,4.361568
322.0000,88.069045,0.157744,4.347999
324.0000,88.075006,0.158837,4.334556
326.0000,88.080912,0.159906,4.321237
328.0000,88.086764,0.160969,4.308039
330.0000,88.092563,0.162018,4.294962
332.0000,88.098309,0.163066,4.282004
334.0000,88.104004,0.164104,4.269162
336.0000,88.109648,0.165136,4.256435
338.0000,88.115242,0.166165,4.243820
340.0000,88.120786,0.167186,4.231318
342.0000,88.126282,0.168224,4.218925
344.0000,88.131730,0.169257,4.206641
346.0000,88.137131,0.170312,4.194463
348.0000,88.142485,0.171367,4.182390
350.0000,88.147793,0.172475,4.170421
352.0000,88.153056,0.173570,4.158555
354.0000,88.158274,0.174642,4.146789
356.0000,88.163449,0.175699,4.135122
358.0000,88.168580,0.176738,4.123553
360.0000,88.173668,0.177742,4.112081
362.0000,88.178714,0.178722,4.100704
364.0000,88.183718,0.179681,4.089421
366.0000,88.188682,0.180625,4.078230
368.0000,88.193605,0.181552,4.067131
370.0000,88.198488,0.182467,4.056122
372.0000,88.203331,0.183373,4.045202
374.0000,88.208136,0.184270,4.034369
376.0000,88.212903,0.185162,4.023624
378.0000,88.217631,0.186048,4.012963
380.0000,88.222322,0.186929,4.002387
382.0000,88.226977,0.187802,3.991894
384.0000,88.231595,0.188676,3.981483
386.0000,88.236177,0.189541,3.971153
388.0000,88.240724,0.190405,3.960904
390.0000,88.245236,0.191258,3.950733
392.0000,88.249713,0.192113,3.940640
394.0000,88.254156,0.192970,3.930624
396.0000,88.258565,0.193844,3.920684
398.0000,88.262941,0.194715,3.910819
400.0000,88.267285,0.195591,3.901028
402.0000,88.271596,0.196467,3.891311
404.0000,88.275875,0.197360,3.881665
406.0000,88.280122,0.198242,3.872091
408.0000,88.284338,0.199093,3.862588
410.0000,88.288523,0.199939,3.853154
412.0000,88.292678,0.200758,3.843788
414.0000,88.296803,0.201575,3.834491
416.0000,88.300898,0.202344,3.825261
418.0000,88.304963,0.203110,3.816098
420.0000,88.309000,0.203860,3.806999
422.0000,88.313007,0.204606,3.797966
424.0000,88.316987,0.205340,3.788997
426.0000,88.320938,0.206066,3.780090
428.0000,88.324862,0.206783,3.771247
430.0000,88.328758,0.207490,3.762465
432.0000,88.332627,0.208192,3.753744
434.0000,88.336470,0.208885,3.745084
436.0000,88.340286,0.209575,3.736483
438.0000,88.344075,0.210254,3.727941
440.0000,88.347840,0.210930,3.719458
442.0000,88.351578,0.211609,3.711032
444.0000,88.355291,0.212283,3.702663
446.0000,88.358979,0.212956,3.694351
448.0000,88.362643,0.213625,3.686094
450.0000,88.366282,0.214295,3.677892
452.0000,88.369897,0.214966,3.669745
454.0000,88.373488,0.215635,3.661652
456.0000,88.377056,0.216280,3.653612
458.0000,88.380600,0.216920,3.645625
460.0000,88.384121,0.217549,3.637690
462.0000,88.387619,0.218168,3.629807
464.0000,88.391094,0.218778,3.621974
466.0000,88.394547,0.219371,3.614193
468.0000,88.397978,0.219959,3.606461
470.0000,88.401387,0.220537,3.598778
472.0000,88.404775,0.221107,3.591144
474.0000,88.408140,0.221670,3.583559
476.0000,88.411485,0.222226,3.576022
478.0000,88.414809,0.222776,3.568532
480.0000,88.418112,0.223316,3.561088
482.0000,88.421394,0.223850,3.553692
484.0000,88.424656,0.224379,3.546341
486.0000,88.427898,0.224901,3.539035
488.0000,88.431120,0.225418,3.531775
490.0000,88.434322,0.225928,3.524559
492.0000,88.437505,0.226433,3.517387
494.0000,88.440668,0.226931,3.510259
496.0000,88.443813,0.227424,3.503173
498.0000,88.446938,0.227911,3.496131
500.0000,88.450044,0.228395,3.489131
502.0000,88.453132,0.228872,3.482172
504.0000,88.456202,0.229345,3.475256
506.0000,88.459253,0.229815,3.468380
508.0000,88.462287,0.230278,3.461545
510.0000,88.465302,0.230739,3.454750
512.0000,88.468300,0.231195,3.447995
514.0000,88.471280,0.231645,3.441279
516.0000,88.474244,0.232091,3.434603
518.0000,88.477189,0.232531,3.427965
520.0000,88.480118,0.232964,3.421366
522.0000,88.483030,0.233392,3.414804
524.0000,88.485926,0.233814,3.408281
526.0000,88.488804,0.234231,3.401794
528.0000,88.491667,0.234643,3.395344
530.0000,88.494513,0.235049,3.388931
532.0000,88.497343,0.235450,3.382554
534.0000,88.500158,0.235847,3.376213
536.0000,88.502956,0.236239,3.369908
538.0000,88.505739,0.236626,3.363637
540.0000,88.508507,0.237009,3.357402
542.0000,88.511259,0.237388,3.351201
544.0000,88.513996,0.237763,3.345034
546.0000,88.516718,0.238132,3.338902
548.0000,88.519425,0.238499,3.332802
550.0000,88.522117,0.238860,3.326737
552.0000,88.524795,0.239218,3.320704
554.0000,88.527458,0.239574,3.314704
556.0000,88.530107,0.239926,3.308736
558.0000,88.532741,0.240275,3.302800
560.0000,88.535362,0.240623,3.296896
562.0000,88.537968,0.240966,3.291024
564.0000,88.540561,0.241308,3.285183
566.0000,88.543139,0.241651,3.279373
568.0000,88.545705,0.241989,3.273594
570.0000,88.548256,0.242323,3.267845
572.0000,88.550795,0.242654,3.262126
574.0000,88.553320,0.242980,3.256438
576.0000,88.555832,0.243302,3.250779
578.0000,88.558330,0.243619,3.245149
580.0000,88.560816,0.243933,3.239548
582.0000,88.563289,0.244241,3.233977
584.0000,88.565750,0.244544,3.228434
586.0000,88.568198,0.244844,3.222919
588.0000,88.570633,0.245140,3.217433
590.0000,88.573056,0.245432,3.211974
592.0000,88.575467,0.245720,3.206544
594.0000,88.577865,0.246005,3.201140
596.0000,88.580251,0.246286,3.195764
598.0000,88.582626,0.246563,3.190415
600.0000,88.584988,0.246839,3.185093
602.0000,88.587339,0.247112,3.179797
604.0000,88.589678,0.247381,3.174527
606.0000,88.592006,0.247648,3.169284
608.0000,88.594322,0.247912,3.164066
610.0000,88.596627,0.248173,3.158875
612.0000,88.598920,0.248431,3.153708
614.0000,88.601202,0.248686,3.148567
616.0000,88.603473,0.248938,3.143451
618.0000,88.605733,0.249189,3.138360
620.0000,88.607982,0.249442,3.133294
622.0000,88.610220,0.249692,3.128252
624.0000,88.612448,0.249939,3.123234
626.0000,88.614665,0.250187,3.118240
628.0000,88.616871,0.250431,3.113270
630.0000,88.619066,0.250672,3.108324
632.0000,88.621252,0.250917,3.103402
634.0000,88.623427,0.251159,3.098502
636.0000,88.625591,0.251398,3.093626
638.0000,88.627746,0.251648,3.088773
640.0000,88.629890,0.251905,3.083943
642.0000,88.632024,0.252159,3.079135
644.0000,88.634149,0.252416,3.074349
646.0000,88.636263,0.252683,3.069586
