Energy	delta	beta
10.5312987566222	-0.0121154317560976	0.717884568243902
10.5324068466543	-0.0121909561560975	0.717809043843903
10.5335151698945	-0.0122664805560975	0.717733519443903
10.5346237264167	-0.0123420049560975	0.717657995043902
10.5357325162943	-0.0124175293560975	0.717582470643902
10.5368415396011	-0.0124930537560975	0.717506946243902
10.5379507964109	-0.0125685781560975	0.717431421843903
10.5390602867973	-0.0126441025560975	0.717355897443902
10.5401700108342	-0.0127196269560975	0.717280373043902
10.5412799685954	-0.0127951513560975	0.717204848643902
10.5423901601547	-0.0128706757560975	0.717129324243902
10.543500585586	-0.0129462001560975	0.717053799843902
10.5446112449632	-0.0130217245560976	0.716978275443902
10.5457221383603	-0.0130972489560976	0.716902751043902
10.5468332658512	-0.0131727733560976	0.716827226643902
10.5479446275099	-0.0132482977560975	0.716751702243902
10.5490562234104	-0.0133238221560975	0.716676177843902
10.5501680536269	-0.0133993465560975	0.716600653443902
10.5512801182334	-0.0134748709560975	0.716525129043902
10.5523924173041	-0.0135503953560975	0.716449604643903
10.553504950913	-0.0136259197560975	0.716374080243902
10.5546177191344	-0.0137014441560975	0.716298555843902
10.5557307220426	-0.0137769685560975	0.716223031443902
10.5568439597117	-0.0138524929560975	0.716147507043902
10.5579574322161	-0.0139280173560976	0.716071982643902
10.55907113963	-0.0140035417560976	0.715996458243902
10.5601850820278	-0.0140790661560976	0.715920933843902
10.5612992594839	-0.0141545905560976	0.715845409443902
10.5624136720728	-0.0142301149560975	0.715769885043902
10.5635283198687	-0.0143056393560975	0.715694360643902
10.5646432029463	-0.0143811637560975	0.715618836243902
10.5657583213799	-0.0144566881560975	0.715543311843903
10.5668736752443	-0.0145322125560975	0.715467787443902
10.5679892646138	-0.0146077369560975	0.715392263043902
10.5691050895631	-0.0146832613560975	0.715316738643902
10.5702211501669	-0.0147587857560975	0.715241214243902
10.5713374464998	-0.0148343101560976	0.715165689843902
10.5724539786365	-0.0149098345560976	0.715090165443902
10.5735707466516	-0.0149853589560976	0.715014641043902
10.5746877506201	-0.0150608833560976	0.714939116643902
10.5758049906166	-0.0151364077560976	0.714863592243902
10.576922466716	-0.0152119321560976	0.714788067843902
10.5780401789931	-0.0152874565560975	0.714712543443902
10.5791581275229	-0.0153629809560975	0.714637019043902
10.5802763123801	-0.0154385053560975	0.714561494643903
10.5813947336398	-0.0155140297560975	0.714485970243902
10.582513391377	-0.0155895541560975	0.714410445843902
10.5836322856666	-0.0156650785560975	0.714334921443902
10.5847514165837	-0.0157406029560975	0.714259397043902
10.5858707842034	-0.0158161273560976	0.714183872643902
10.5869903886008	-0.0158916517560976	0.714108348243902
10.5881102298509	-0.0159671761560976	0.714032823843902
10.5892303080291	-0.0160427005560976	0.713957299443902
10.5903506232104	-0.0161182249560976	0.713881775043902
10.5914711754701	-0.0161937493560976	0.713806250643902
10.5925919648834	-0.0162692737560975	0.713730726243902
10.5937129915258	-0.0163447981560975	0.713655201843902
10.5948342554724	-0.0164203225560975	0.713579677443902
