Energy(eV)	Delta	Beta
10.5813947336398	-0.780582669832573	0.698499408669711
10.582513391377	-0.780884307618874	0.698531457684505
10.5836322856666	-0.781185945405175	0.6985635066993
10.5847514165837	-0.781487583191477	0.698595555714094
10.5858707842034	-0.781789220977778	0.698627604728889
10.5869903886008	-0.782090858764079	0.698659653743683
10.5881102298509	-0.782392496550381	0.698691702758478
10.5892303080291	-0.782694134336682	0.698723751773272
10.5903506232104	-0.782995772122984	0.698755800788067
10.5914711754701	-0.783297409909285	0.698787849802861
10.5925919648834	-0.783599047695586	0.698819898817656
